provider_id,name,type,Fields Description,
1302,Saint Anees  Sr Sec School,EDUCATION FEES,NULL,
1303,"Sa Jain Senior Model School, Ambala City",EDUCATION FEES,NULL,
1304,"Salafi English Medium School, Mathottam",EDUCATION FEES,NULL,
1305,"Salafi English Medium School ,Tirur",EDUCATION FEES,NULL,
1306,SALSABEEL CENTRAL MUNDUR THRISSUR,EDUCATION FEES,NULL,
1307,SALSABEEL CENTRAL SCHOOL,EDUCATION FEES,NULL,
1308,Samata Lok Sansthan Hostel Transport Fee,EDUCATION FEES,NULL,
1309,Sandeepini Vidyanikethan School,EDUCATION FEES,NULL,
1310,Sanfort World School,EDUCATION FEES,NULL,
1311,Sanjo CMI School Koduvelil,EDUCATION FEES,NULL,
1312,Sanjoe Public School Mananadhavaady,EDUCATION FEES,NULL,
1313,"San Jos Public School ,Pavaratty",EDUCATION FEES,NULL,
1314,"Santa Maria Senior Secondary School, Santhome",EDUCATION FEES,NULL,
1315,Sant baba bhag singh international school,EDUCATION FEES,NULL,
1316,SANTHA HIGHER SECONDARY SCHOOL AVANOOR,EDUCATION FEES,NULL,
1317,SANTHI VIDYALAYA ICSE SCHOOL EDAKOCHI ERNAKULAM,EDUCATION FEES,NULL,
1318,"Santhome Central School,Mookkannoor",EDUCATION FEES,NULL,
1319,Sarala Birla University,EDUCATION FEES,NULL,
1320,Sarasvati Vidhya Mandir,EDUCATION FEES,NULL,
1321,"Saraswathi Vidya Mandir, Kalloorkad, Thodupuzha",EDUCATION FEES,NULL,
1322,"Saraswathy Vidhyanikethan Central School ,Perambra",EDUCATION FEES,NULL,
1323,"Saraswathy Vidyabhavan Central School,",EDUCATION FEES,NULL,
1324,SARASWATHY VIDYALAYAM S S SCHOOL POOPPATHY,EDUCATION FEES,NULL,
1325,"Saraswathy Vidyanikethan Central School, Engandiyur",EDUCATION FEES,NULL,
1326,"Saraswathy Vidya Nikethan Senior Secondary School, Kodakara",EDUCATION FEES,NULL,
1327,Saraswati Global School,EDUCATION FEES,NULL,
1328,Saraswati Vidhyalay Punagam Surat,EDUCATION FEES,NULL,
1329,Saroj College Of Engineering And Polytechnic,EDUCATION FEES,NULL,
1330,Saroj Institute Of Technology And Management,EDUCATION FEES,NULL,
1331,"Satluj Senior Secondary School, Shahabad Markanda",EDUCATION FEES,NULL,
1332,S B Polytechnic,EDUCATION FEES,NULL,
1333,School Of Agriculture Science Rk University - Shri Shamjibhai Harjibhai Talaviya Charitable Trust,EDUCATION FEES,NULL,
1334,School Of Business Studies Rk University,EDUCATION FEES,NULL,
1335,School Of Computer Science - Rk University,EDUCATION FEES,NULL,
1336,School Of Design Rk University - Shtc Trust,EDUCATION FEES,NULL,
1337,School Of Diploma Studies - Rk University,EDUCATION FEES,NULL,
1338,School Of Engineering - Rk University,EDUCATION FEES,NULL,
1339,School Of Management - Rk University,EDUCATION FEES,NULL,
1340,School Of Pharmacy - Rk University,EDUCATION FEES,NULL,
1341,School Of Physiotherapy - Rk University,EDUCATION FEES,NULL,
1342,School of Scholars - Pratap nagar,EDUCATION FEES,NULL,
1343,School of Scholars - Wanadongri,EDUCATION FEES,NULL,
1344,School Of Science - Rk University,EDUCATION FEES,NULL,
1345,S D Patel Vidyalaya Primary,EDUCATION FEES,NULL,
1346,S D Patel Vidyalaya Secondary And Higher Secondary,EDUCATION FEES,NULL,
1347,"Sdpy Central School Palluruthy, Ernakulam",EDUCATION FEES,NULL,
1348,Secunderabad (Hamstech Academic Trust),EDUCATION FEES,NULL,
1349,Secunderabad (Hamstech India Limited),EDUCATION FEES,NULL,
1350,Seen Public school Vadakara Kozhikode,EDUCATION FEES,NULL,
1351,Seth Parsram Parumal New Era Secondary Jr College,EDUCATION FEES,NULL,
1352,Seva Sadan,EDUCATION FEES,NULL,
1353,Seva Sadan College Of Arts Science And Commerce,EDUCATION FEES,NULL,
1354,Seva Sadan College Of Design Studies,EDUCATION FEES,NULL,
1355,Seva Sadan College Of Education Bed Aided,EDUCATION FEES,NULL,
1356,Seva Sadan College Of Education Bed Unaided,EDUCATION FEES,NULL,
1357,Seva Sadan College Of Education Ded,EDUCATION FEES,NULL,
1358,Seva Sadan College Of Education Ignou,EDUCATION FEES,NULL,
1359,Seva Sadan College Of Education (Med),EDUCATION FEES,NULL,
1360,Seva Sadan College Of Education Phd,EDUCATION FEES,NULL,
1361,Seva Sadans-New Era English Primay School,EDUCATION FEES,NULL,
1362,Seva Sadans - New Era Kg Classes,EDUCATION FEES,NULL,
1363,Seva Sadans-New Era School,EDUCATION FEES,NULL,
1364,Seva Sadans-New Era Sindhi And Hindi Primary School,EDUCATION FEES,NULL,
1365,Seva Sadans-R.K. Talreja College Of Arts Science And Commerce Degree (Aided),EDUCATION FEES,NULL,
1366,Seva Sadans-R.K. Talreja College Of Arts Science And Commerce Degree (Unaided),EDUCATION FEES,NULL,
1367,Seva Sadans-R.K. Talreja College Of Arts Science And Commerce Junior (Aided),EDUCATION FEES,NULL,
1368,Seva Sadans-R.K. Talreja College Of Arts Science And Commerce Junior (Unaided),EDUCATION FEES,NULL,
1369,Seva Sadans-Seth Parsram Parumal New Era Secondary High School,EDUCATION FEES,NULL,
1370,Seven Steps Pre School,EDUCATION FEES,NULL,
1371,Seven Steps School,EDUCATION FEES,NULL,
1372,Shamanur Education Trust,EDUCATION FEES,NULL,
1373,Shams School Bangalore,EDUCATION FEES,NULL,
1374,"Shanthidhama Public School, Benguluru",EDUCATION FEES,NULL,
1375,SHANTHINIKETHANA SCHOOL,EDUCATION FEES,NULL,
1376,Shanti Asiatic School,EDUCATION FEES,NULL,
1377,Shanti Niketan Vidyapeeth,EDUCATION FEES,NULL,
1378,SHARAFIYYA ENGLISH SCHOOL KORANGATH,EDUCATION FEES,NULL,
1379,Sha Shib Aviation Academy,EDUCATION FEES,NULL,
1380,Sha Shib College Of Engineering,EDUCATION FEES,NULL,
1381,Sha Shib Flying Academy,EDUCATION FEES,NULL,
1382,Shenbagam Matriculation Higher Secondary School,EDUCATION FEES,NULL,
1383,Sherwood Convent School,EDUCATION FEES,NULL,
1384,SHIHAB THANGAL INTERNATIONAL SCHOOL PAKARATIRUR,EDUCATION FEES,NULL,
1385,Shishya Public School,EDUCATION FEES,NULL,
1386,"S H Public School Thrikodithanam,Kilimala",EDUCATION FEES,NULL,
1387,Shraddha Educational Academy,EDUCATION FEES,NULL,
1388,Shradha Development School,EDUCATION FEES,NULL,
1389,Shree Avdhesh Education Trust/School,EDUCATION FEES,NULL,
1390,Shree C K G Primary School,EDUCATION FEES,NULL,
1391,Shree Hari Education And Charitable Trust/School,EDUCATION FEES,NULL,
1392,Shree Hari International Public School,EDUCATION FEES,NULL,
1393,Shreenathji Education Trust,EDUCATION FEES,NULL,
1394,Shree Panchamukhi Charitable Trusts - Shree Siddhi Vinayak English School,EDUCATION FEES,NULL,
1395,Shree Ramkrishna Institute Of Computer Education and Applied Sciences,EDUCATION FEES,NULL,
1396,Shree Shantaram Bhat English Medium School,EDUCATION FEES,NULL,
1397,Shree Swaminarayan Gurukul Vidhyalaya - Primary,EDUCATION FEES,NULL,
1398,Shree Swaminarayan Institute Of Technology,EDUCATION FEES,NULL,
1399,Shree Swaminarayan Institute Of Technology - MCA,EDUCATION FEES,NULL,
1400,Shree Swaminarayan Polytechnic,EDUCATION FEES,NULL,
1401,Shree Vallabh Kanya Kelawani Mandal,EDUCATION FEES,NULL,
1402,Shri C J Patel Vidhyadham Commerce College,EDUCATION FEES,NULL,
1403,Shri C J Patel Vidhyadham Law College,EDUCATION FEES,NULL,
1404,Shri Hari School,EDUCATION FEES,NULL,
1405,"Shri Harkrishan Public School, Jhansa",EDUCATION FEES,NULL,
1406,Shri Kanha Shyam Educational Evam Charitable Trust,EDUCATION FEES,NULL,
1407,Shri Mahrshi Kautilya Sansthan Samajiksa Samiti,EDUCATION FEES,NULL,
1408,Shri Pratap Private Iti,EDUCATION FEES,NULL,
1409,Shri Ram Centennial School Patna,EDUCATION FEES,NULL,
1410,Shri Sanatan Dharam Girls College,EDUCATION FEES,NULL,
1411,Shri Shivdan Singh Institute Of Techonology And Managment,EDUCATION FEES,NULL,
1412,Shri Shubham High School,EDUCATION FEES,NULL,
1413,Shri Swaminarayan Gurukul,EDUCATION FEES,NULL,
1414,Shubham Uchchatar Madhyamik Shala,EDUCATION FEES,NULL,
1415,Shubham Vidhyalaya,EDUCATION FEES,NULL,
1416,Sica School,EDUCATION FEES,NULL,
1417,Sica Senior Secondary School No 2,EDUCATION FEES,NULL,
1418,Sica Senior Secondary School No 3,EDUCATION FEES,NULL,
1419,Siddhi Vinayak College of Science and HR. Education,EDUCATION FEES,NULL,
1420,Sideras International School,EDUCATION FEES,NULL,
1421,Sigma College Of Management Studies,EDUCATION FEES,NULL,
1422,Sigma Institute Of Engineering,EDUCATION FEES,NULL,
1423,Sigma Institute Of Engineering MBA Programme,EDUCATION FEES,NULL,
1424,Sigma Institute Of Nursing,EDUCATION FEES,NULL,
1425,Sigma Institute Of Pharmacy,EDUCATION FEES,NULL,
1426,Sigma Institute Of Physiotherapy,EDUCATION FEES,NULL,
1427,Sigma Institute Of Science And Commerce,EDUCATION FEES,NULL,
1428,Sigma Institute Of Technology  And Engineering,EDUCATION FEES,NULL,
1429,Sigma Institute Of Technology  And Engineering - Hostel,EDUCATION FEES,NULL,
1430,Sigma Institute Of Technology  And Engineering Polytechnic,EDUCATION FEES,NULL,
1431,Sigma Public School - Vadodara,EDUCATION FEES,NULL,
1432,"SIM English Medium School, Alanallur",EDUCATION FEES,NULL,
1433,"Sirajul Huda English Medium School - Peringathur, Kannur",EDUCATION FEES,NULL,
1434,"Sir Chotu Ram Convent School, Panipat",EDUCATION FEES,NULL,
1435,Sir K P College Of Commerce Surat,EDUCATION FEES,NULL,
1436,Sir K P College Of Commerce Surat - Other Fees,EDUCATION FEES,NULL,
1437,"Sir Syed English School ,Pavaratty",EDUCATION FEES,NULL,
1438,"Sisa Educational Centre, Bangalore",EDUCATION FEES,NULL,
1439,S.K.BOSE JUNIOR COLLEGE,EDUCATION FEES,NULL,
1440,S.K.English School,EDUCATION FEES,NULL,
1441,"Sks International Gurukul, Kirmach (Kurukshetra)",EDUCATION FEES,NULL,
1442,Sloka International School,EDUCATION FEES,NULL,
1443,Sloka Waldorf,EDUCATION FEES,NULL,
1444,Smart Media College,EDUCATION FEES,NULL,
1445,"Smart Public School, Tirurangadi",EDUCATION FEES,NULL,
1446,"SMD Public School, Peroor",EDUCATION FEES,NULL,
1447,Smt. Nirmala Gajwani School Of Nursing,EDUCATION FEES,NULL,
1448,"S.N. Modern School, Nehru Garden Khora",EDUCATION FEES,NULL,
1449,"S.N. Modern School, New Ashok Nagar",EDUCATION FEES,NULL,
1450,"S.N. Modern School, Patel Nagar Ghaziabad",EDUCATION FEES,NULL,
1451,SPB English Medium College Of Commerce,EDUCATION FEES,NULL,
1452,SPB English Medium College Of Commerce - Student Welfare and Amenities Fund,EDUCATION FEES,NULL,
1453,SpringFields International School,EDUCATION FEES,NULL,
1454,Springfields School Aghapura,EDUCATION FEES,NULL,
1455,Springfields School Alijahkotla,EDUCATION FEES,NULL,
1456,Springfields School Malakpet,EDUCATION FEES,NULL,
1457,Springfields School  Moghalpura,EDUCATION FEES,NULL,
1458,Springfields School Tadbun,EDUCATION FEES,NULL,
1459,Springfields School Tolichowki,EDUCATION FEES,NULL,
1460,"Sreebhadra Vidya Mandir, Chembuthara",EDUCATION FEES,NULL,
1461,Sree Chithira Thirunal Smaraka Central School,EDUCATION FEES,NULL,
1462,Sree Gurudeva Vidyanikethan Central School Penakam,EDUCATION FEES,NULL,
1463,"Sree Maharshi Vidyalaya ,Nhangattiri",EDUCATION FEES,NULL,
1464,SREENARAYANA CENTRAL SCHOOL PUTHUPALLY KOTTAYAM,EDUCATION FEES,NULL,
1465,"Sree Narayana Higher Secondary School,Ernakulam",EDUCATION FEES,NULL,
1466,SREE NARAYANA PUBLIC SCHOOL MUNDAKAYAM,EDUCATION FEES,NULL,
1467,Sreenidhi Global School-Khajaguda Serlingampally,EDUCATION FEES,NULL,
1468,Sreenidhi Global School-Kondapur Serlingampally,EDUCATION FEES,NULL,
1469,Sreenidhi Global School-Sri Krishna Nagar Yousufguda,EDUCATION FEES,NULL,
1470,Sreenidhi Global School-Sri Ram Nagar Kondapur,EDUCATION FEES,NULL,
1471,Sreenidhi School-Saroor Nagar,EDUCATION FEES,NULL,
1472,Sree Ramkrishna Sishu Tirtha,EDUCATION FEES,NULL,
1473,Sree Sai Vidya Peedhom MangattukaraTHRISSUR,EDUCATION FEES,NULL,
1474,"Sree Saraswathi Vidyalaya, Hennur Bande, Bangalore",EDUCATION FEES,NULL,
1475,SREE VENKATESWARA HIGH SCHOOL THRIPPUNITHURA,EDUCATION FEES,NULL,
1476,Sree Vidyadhiraja English Medium School,EDUCATION FEES,NULL,
1477,SRGS OMR,EDUCATION FEES,NULL,
1478,Sri Amogha Junior College,EDUCATION FEES,NULL,
1479,Sri Atmananda Memorial School Malakkara,EDUCATION FEES,NULL,
1480,Sri Aurobindo School Of Integral Education,EDUCATION FEES,NULL,
1481,Sri Balaji Dental College,EDUCATION FEES,NULL,
1482,Sri Chaitanya Colleges,EDUCATION FEES,NULL,
1483,SriChaitanyaSchools-AcNagar,EDUCATION FEES,NULL,
1484,SriChaitanyaSchools-AdimurthyNagar,EDUCATION FEES,NULL,
1485,SriChaitanyaSchools-AgathavarapupaduVillage,EDUCATION FEES,NULL,
1486,SriChaitanyaSchools-AirBy-Pass,EDUCATION FEES,NULL,
1487,SriChaitanyaSchools-Allagadda,EDUCATION FEES,NULL,
1488,SriChaitanyaSchools-Amalapuram,EDUCATION FEES,NULL,
1489,SriChaitanyaSchools-Amalapuram2,EDUCATION FEES,NULL,
1490,SriChaitanyaSchools-Amaravathi,EDUCATION FEES,NULL,
1491,Sri Chaitanya Schools - Ameerpet,EDUCATION FEES,NULL,
1492,SriChaitanyaSchools-Anakapalli,EDUCATION FEES,NULL,
1493,SriChaitanyaSchools-Anaparthi,EDUCATION FEES,NULL,
1494,SriChaitanyaSchools-Ashapurroad,EDUCATION FEES,NULL,
1495,SriChaitanyaSchools-Ashoknagar,EDUCATION FEES,NULL,
1496,SriChaitanyaSchools-AshokreddyEstates,EDUCATION FEES,NULL,
1497,SriChaitanyaSchools-Asilmetta,EDUCATION FEES,NULL,
1498,SriChaitanyaSchools-Asilmetta3,EDUCATION FEES,NULL,
1499,SriChaitanyaSchools-AspariRoad,EDUCATION FEES,NULL,
1500,SriChaitanyaSchools-Atmakur,EDUCATION FEES,NULL,
1501,SriChaitanyaSchools-AtmakurVillage,EDUCATION FEES,NULL,
1502,SriChaitanyaSchools-Attapur,EDUCATION FEES,NULL,
1503,SriChaitanyaSchools-Avanigadda,EDUCATION FEES,NULL,
1504,SriChaitanyaSchools-BadaBazar,EDUCATION FEES,NULL,
1505,SriChaitanyaSchools-Badwel,EDUCATION FEES,NULL,
1506,SriChaitanyaSchools-BalajiNagar,EDUCATION FEES,NULL,
1507,SriChaitanyaSchools-Balaji Nagar,EDUCATION FEES,NULL,
1508,SriChaitanyaSchools-Balapur,EDUCATION FEES,NULL,
1509,SriChaitanyaSchools-Ballari,EDUCATION FEES,NULL,
1510,SriChaitanyaSchools-Banaganapalle,EDUCATION FEES,NULL,
1511,Sri Chaitanya Schools - Banaswadi,EDUCATION FEES,NULL,
1512,SriChaitanyaSchools-Bangarupalyam,EDUCATION FEES,NULL,
1513,SriChaitanyaSchools-BanjarahillsStarkidspremium,EDUCATION FEES,NULL,
1514,SriChaitanyaSchools-BannerghattaRoad,EDUCATION FEES,NULL,
1515,SriChaitanyaSchools-Baptala,EDUCATION FEES,NULL,
1516,SriChaitanyaSchools-Barkatpura,EDUCATION FEES,NULL,
1517,SriChaitanyaSchools-Basavanagudi,EDUCATION FEES,NULL,
1518,SriChaitanyaSchools-Bavadhan,EDUCATION FEES,NULL,
1519,SriChaitanyaSchools-Beeramguda,EDUCATION FEES,NULL,
1520,SriChaitanyaSchools-Bethamcherla,EDUCATION FEES,NULL,
1521,SriChaitanyaSchools-BhadriComplex,EDUCATION FEES,NULL,
1522,SriChaitanyaSchools-Bhargavapeta,EDUCATION FEES,NULL,
1523,SriChaitanyaSchools-BhaskarBhavanIpl,EDUCATION FEES,NULL,
1524,SriChaitanyaSchools-Bhimadole,EDUCATION FEES,NULL,
1525,SriChaitanyaSchools-Bobbili,EDUCATION FEES,NULL,
1526,SriChaitanyaSchools-Bowenpally,EDUCATION FEES,NULL,
1527,SriChaitanyaSchools-Buchireddypalem,EDUCATION FEES,NULL,
1528,SriChaitanyaSchools-BudhawaraPeta,EDUCATION FEES,NULL,
1529,SriChaitanyaSchools-BuggavankaProjectRoad,EDUCATION FEES,NULL,
1530,SriChaitanyaSchools-Builduproad,EDUCATION FEES,NULL,
1531,"SriChaitanyaSchools-BurripalemRoad,Tenali",EDUCATION FEES,NULL,
1532,SriChaitanyaSchools-CBSEVelpur,EDUCATION FEES,NULL,
1533,SriChaitanyaSchools-CentralPlaza,EDUCATION FEES,NULL,
1534,SriChaitanyaSchools-ChaitanyapuriCbse,EDUCATION FEES,NULL,
1535,SriChaitanyaSchools-Challapalli,EDUCATION FEES,NULL,
1536,SriChaitanyaSchools-Chenchupet,EDUCATION FEES,NULL,
1537,SriChaitanyaSchools-Chenchupet2,EDUCATION FEES,NULL,
1538,SriChaitanyaSchools-ChennaiRoad,EDUCATION FEES,NULL,
1539,SriChaitanyaSchools-Chilakaluripet,EDUCATION FEES,NULL,
1540,SriChaitanyaSchools-Chimakurthy,EDUCATION FEES,NULL,
1541,SriChaitanyaSchools-Chintal,EDUCATION FEES,NULL,
1542,SriChaitanyaSchools-Chintalapudi,EDUCATION FEES,NULL,
1543,SriChaitanyaSchools-Chirala,EDUCATION FEES,NULL,
1544,SriChaitanyaSchools-Chittoor,EDUCATION FEES,NULL,
1545,SriChaitanyaSchools-Coimbatore,EDUCATION FEES,NULL,
1546,SriChaitanyaSchools-CurrencyNagar,EDUCATION FEES,NULL,
1547,SriChaitanyaSchools-Darsi,EDUCATION FEES,NULL,
1548,SriChaitanyaSchools-Davanagere,EDUCATION FEES,NULL,
1549,SriChaitanyaSchools-DenkanikottaiMainRoad,EDUCATION FEES,NULL,
1550,"SriChaitanyaSchools-DeviChowke,Tenali",EDUCATION FEES,NULL,
1551,SriChaitanyaSchools-Dharmavaram,EDUCATION FEES,NULL,
1552,SriChaitanyaSchools-Dhone,EDUCATION FEES,NULL,
1553,SriChaitanyaSchools-Dilsuknagar,EDUCATION FEES,NULL,
1554,SriChaitanyaSchools-DmmGateRoad,EDUCATION FEES,NULL,
1555,SriChaitanyaSchools-Dr.NanjappaRoad,EDUCATION FEES,NULL,
1556,SriChaitanyaSchools-Dunlop,EDUCATION FEES,NULL,
1557,SriChaitanyaSchools-DwarakanagarIpl,EDUCATION FEES,NULL,
1558,SriChaitanyaSchools-EastMaredpally,EDUCATION FEES,NULL,
1559,SriChaitanyaSchools-Ecil,EDUCATION FEES,NULL,
1560,SriChaitanyaSchools-EcilCrossRoads,EDUCATION FEES,NULL,
1561,SriChaitanyaSchools-ElectronicCityInternational,EDUCATION FEES,NULL,
1562,SriChaitanyaSchools-Eluru,EDUCATION FEES,NULL,
1563,SriChaitanyaSchools-EluruCbse,EDUCATION FEES,NULL,
1564,SriChaitanyaSchools-E.MHighSchool,EDUCATION FEES,NULL,
1565,SriChaitanyaSchools-E.MSchool,EDUCATION FEES,NULL,
1566,SriChaitanyaSchools-E.MSchoolNellore,EDUCATION FEES,NULL,
1567,SriChaitanyaSchools-E.MSchoolTanuku,EDUCATION FEES,NULL,
1568,SriChaitanyaSchools-E.MSnkalbagh,EDUCATION FEES,NULL,
1569,SriChaitanyaSchools-Erode,EDUCATION FEES,NULL,
1570,SriChaitanyaSchools-GaddiAnnaram,EDUCATION FEES,NULL,
1571,SriChaitanyaSchools-Gajuwaka,EDUCATION FEES,NULL,
1572,SriChaitanyaSchools-Gajuwaka2,EDUCATION FEES,NULL,
1573,SriChaitanyaSchools-GaliveeduRoad,EDUCATION FEES,NULL,
1574,SriChaitanyaSchools-GanagannamTemple,EDUCATION FEES,NULL,
1575,Sri Chaitanya Schools - Ganapavaram,EDUCATION FEES,NULL,
1576,"SriChaitanyaSchools-Ganganammapeta,Tenali",EDUCATION FEES,NULL,
1577,SriChaitanyaSchools-Gangavathi,EDUCATION FEES,NULL,
1578,Sri Chaitanya Schools  - Gannavaram,EDUCATION FEES,NULL,
1579,SriChaitanyaSchools-GayathriNagar,EDUCATION FEES,NULL,
1580,SriChaitanyaSchools-Ghatkesar,EDUCATION FEES,NULL,
1581,SriChaitanyaSchools-Gosala,EDUCATION FEES,NULL,
1582,SriChaitanyaSchools-GoshaMahal,EDUCATION FEES,NULL,
1583,SriChaitanyaSchools-Gudavalli,EDUCATION FEES,NULL,
1584,SriChaitanyaSchools-Gudivada,EDUCATION FEES,NULL,
1585,SriChaitanyaSchools-Gudur,EDUCATION FEES,NULL,
1586,SriChaitanyaSchools-Guntakal,EDUCATION FEES,NULL,
1587,SriChaitanyaSchools-Guntur,EDUCATION FEES,NULL,
1588,SriChaitanyaSchools-GuptaPark,EDUCATION FEES,NULL,
1589,SriChaitanyaSchools-Gurugram,EDUCATION FEES,NULL,
1590,SriChaitanyaSchools-Habsiguda2,EDUCATION FEES,NULL,
1591,SriChaitanyaSchools-HanumanJunction,EDUCATION FEES,NULL,
1592,SriChaitanyaSchools-HariKrishnaNagar,EDUCATION FEES,NULL,
1593,SriChaitanyaSchools-Hasmathpet,EDUCATION FEES,NULL,
1594,SriChaitanyaSchools-Hayatnagar,EDUCATION FEES,NULL,
1595,SriChaitanyaSchools-Hebbal,EDUCATION FEES,NULL,
1596,SriChaitanyaSchools-Himayatnagar,EDUCATION FEES,NULL,
1597,SriChaitanyaSchools-Hindupur,EDUCATION FEES,NULL,
1598,SriChaitanyaSchools-HmtColony,EDUCATION FEES,NULL,
1599,SriChaitanyaSchools-Hospet,EDUCATION FEES,NULL,
1600,SriChaitanyaSchools-Hosur,EDUCATION FEES,NULL,
1601,SriChaitanyaSchools-HousingBoardColony,EDUCATION FEES,NULL,
1602,SriChaitanyaSchools-HsrLayout,EDUCATION FEES,NULL,
1603,SriChaitanyaSchools-H.TLineRoad,EDUCATION FEES,NULL,
1604,SriChaitanyaSchools-Hubli,EDUCATION FEES,NULL,
1605,SriChaitanyaSchools-Hyderguda,EDUCATION FEES,NULL,
1606,SriChaitanyaSchools-Hydernagar,EDUCATION FEES,NULL,
1607,SriChaitanyaSchools-Ibrahimpatnam,EDUCATION FEES,NULL,
1608,SriChaitanyaSchools-InternationalSchool,EDUCATION FEES,NULL,
1609,SriChaitanyaSchools-InternationalSchoolPatamata,EDUCATION FEES,NULL,
1610,SriChaitanyaSchools-InternationalSchoolWhitehouse,EDUCATION FEES,NULL,
1611,"SriChaitanyaSchools-InternationalShool,Boonschoolcampus",EDUCATION FEES,NULL,
1612,SriChaitanyaSchools-IskonTemple,EDUCATION FEES,NULL,
1613,SriChaitanyaSchools-Iyyapanthangal,EDUCATION FEES,NULL,
1614,SriChaitanyaSchools-Jaggaiahpet,EDUCATION FEES,NULL,
1615,Sri Chaitanya Schools - Jaipur,EDUCATION FEES,NULL,
1616,SriChaitanyaSchools-JammalamaduguRoad,EDUCATION FEES,NULL,
1617,SriChaitanyaSchools-JpNagar,EDUCATION FEES,NULL,
1618,SriChaitanyaSchools-JubileeHills,EDUCATION FEES,NULL,
1619,SriChaitanyaSchools-KabelaRoad,EDUCATION FEES,NULL,
1620,SriChaitanyaSchools-Kaggadasapura,EDUCATION FEES,NULL,
1621,SriChaitanyaSchools-Kaikalur,EDUCATION FEES,NULL,
1622,SriChaitanyaSchools-Kakinada-5Campus,EDUCATION FEES,NULL,
1623,SriChaitanyaSchools-KakkalapalliVillage,EDUCATION FEES,NULL,
1624,SriChaitanyaSchools-KalikiVariStreet,EDUCATION FEES,NULL,
1625,SriChaitanyaSchools-KamakshiNagar,EDUCATION FEES,NULL,
1626,SriChaitanyaSchools-KanakapuraRoad,EDUCATION FEES,NULL,
1627,SriChaitanyaSchools-KanalaVillage,EDUCATION FEES,NULL,
1628,SriChaitanyaSchools-Kanchikacherla,EDUCATION FEES,NULL,
1629,SriChaitanyaSchools-Kanigiri,EDUCATION FEES,NULL,
1630,SriChaitanyaSchools-Kankipadu,EDUCATION FEES,NULL,
1631,SriChaitanyaSchools-Karkhana,EDUCATION FEES,NULL,
1632,SriChaitanyaSchools-Karur,EDUCATION FEES,NULL,
1633,SriChaitanyaSchools-Kavali,EDUCATION FEES,NULL,
1634,SriChaitanyaSchools-Keelkattalai,EDUCATION FEES,NULL,
1635,SriChaitanyaSchools-Keesara,EDUCATION FEES,NULL,
1636,SriChaitanyaSchools-Kharmanghat,EDUCATION FEES,NULL,
1637,SriChaitanyaSchools-KkNagar,EDUCATION FEES,NULL,
1638,SriChaitanyaSchools-K.N.Road,EDUCATION FEES,NULL,
1639,Sri Chaitanya Schools - Kolkata,EDUCATION FEES,NULL,
1640,SriChaitanyaSchools-Kommadi,EDUCATION FEES,NULL,
1641,SriChaitanyaSchools-Kompally,EDUCATION FEES,NULL,
1642,SriChaitanyaSchools-Kondapalli,EDUCATION FEES,NULL,
1643,SriChaitanyaSchools-Kondayapalli,EDUCATION FEES,NULL,
1644,SriChaitanyaSchools-Koralagunta,EDUCATION FEES,NULL,
1645,SriChaitanyaSchools-Kota,EDUCATION FEES,NULL,
1646,SriChaitanyaSchools-KotareddyNagar,EDUCATION FEES,NULL,
1647,SriChaitanyaSchools-Kothapet,EDUCATION FEES,NULL,
1648,SriChaitanyaSchools-KothaPeta,EDUCATION FEES,NULL,
1649,SriChaitanyaSchools-Kovur,EDUCATION FEES,NULL,
1650,SriChaitanyaSchools-Kovvur,EDUCATION FEES,NULL,
1651,SriChaitanyaSchools-KrishanaNagar,EDUCATION FEES,NULL,
1652,SriChaitanyaSchools-KrishnaLanka,EDUCATION FEES,NULL,
1653,SriChaitanyaSchools-KrPuram,EDUCATION FEES,NULL,
1654,SriChaitanyaSchools-Kudlu,EDUCATION FEES,NULL,
1655,SriChaitanyaSchools-Kudlu2,EDUCATION FEES,NULL,
1656,SriChaitanyaSchools-Kukatpally,EDUCATION FEES,NULL,
1657,SriChaitanyaSchools-Kurmannapalem,EDUCATION FEES,NULL,
1658,SriChaitanyaSchools-KurnoolCbse,EDUCATION FEES,NULL,
1659,SriChaitanyaSchools-Kushaiguda,EDUCATION FEES,NULL,
1660,SriChaitanyaSchools-K.V.RColonyMydukur,EDUCATION FEES,NULL,
1661,SriChaitanyaSchools-LakshmipuramMainRoad,EDUCATION FEES,NULL,
1662,SriChaitanyaSchools-LakshmiSrinivasNagar,EDUCATION FEES,NULL,
1663,SriChaitanyaSchools-LalDarwaj,EDUCATION FEES,NULL,
1664,SriChaitanyaSchools-L.B.Nagar,EDUCATION FEES,NULL,
1665,SriChaitanyaSchools-Machilipatnam,EDUCATION FEES,NULL,
1666,SriChaitanyaSchools-Madanapalli,EDUCATION FEES,NULL,
1667,SriChaitanyaSchools-MadhapurIpl,EDUCATION FEES,NULL,
1668,SriChaitanyaSchools-Madhavaram,EDUCATION FEES,NULL,
1669,SriChaitanyaSchools-MadhuGardens,EDUCATION FEES,NULL,
1670,SriChaitanyaSchools-Madhurawada,EDUCATION FEES,NULL,
1671,SriChaitanyaSchools-Maduranagar,EDUCATION FEES,NULL,
1672,SriChaitanyaSchools-MahalakshmiLayout,EDUCATION FEES,NULL,
1673,SriChaitanyaSchools-MahaLakshmiNagar,EDUCATION FEES,NULL,
1674,SriChaitanyaSchools-Manapakkam,EDUCATION FEES,NULL,
